,SE,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,mean_thr
220,220,0.5536993741989136,0.7857605218887329,0.8181386590003967,0.9969425797462463,1.5451738834381104,1.5194339752197266,1.5683714151382446,1.5248947143554688,1.6865735054016113,1.3768274784088135,1.7113752365112305,1.4489790201187134,1.5562251806259155,1.685472846031189,1.5752798318862915,1.8883386850357056,1.6701834201812744,1.6154767274856567,1.8130464553833008,1.5582144260406494,1.6742379665374756,1.8118090629577637,1.4344148635864258,1.708211064338684,1.6370744705200195,1.7720767259597778,1.6087260246276855,1.6286193132400513,1.5190067291259766,1.6550908088684082,1.7998900413513184,1.7793923616409302,1.7682790756225586,1.4602012634277344,1.18914794921875,1.2028677463531494,1.6828800439834595,1.2449374198913574,1.2951496839523315,1.289668321609497,1.0239410400390625,0.9917266368865967,1.3834989070892334,1.3418595790863037,1.1991589069366455,1.309476613998413,1.1156814098358154,1.3535046577453613,1.2381982803344727,1.1837990283966064,1.5911153554916382,1.2440824508666992,1.3976913690567017,1.5589256286621094,1.3316426277160645,1.2348811626434326,1.4879627227783203,1.6882729530334473,1.4053927659988403,1.5901539325714111,1.4603919982910156,1.4755136966705322,1.6285736560821533,1.5818079710006714,1.509928584098816,1.5065360069274902,1.4003872871398926,1.6247944831848145,1.6101315021514893,1.2870155572891235,1.3453178405761719,1.5856136083602905,1.2153189182281494,1.2019708156585693,0.8801093101501465,1.377947449684143,1.136844515800476,0.9412178993225098,1.1166067123413086,0.9422020316123962,0.9901584386825562,0.8617424368858337,1.2291076183319092,1.3220531940460205,1.3317325115203857,1.2000806331634521,1.3351798057556152,1.2601573467254639,1.3563246726989746,0.939328670501709,1.152125597000122,0.9816653728485107,1.0560827255249023,1.0914793014526367,1.2428767681121826,0.8061149716377258,1.0583182573318481,1.0582724809646606,1.1583385467529297,0.9520553350448608,1.3594247943162918
221,221,0.8058338761329651,0.8868700265884399,1.3664478063583374,1.0768791437149048,1.068852186203003,0.9921959042549133,1.1613655090332031,1.0384244918823242,1.4767162799835205,1.2268421649932861,0.8509427309036255,1.7160072326660156,1.4129096269607544,0.8160228729248047,0.830750584602356,0.742059588432312,0.6913137435913086,0.5847928524017334,0.8413616418838501,0.630852460861206,1.1110409498214722,0.6674180030822754,1.3850409984588623,0.5979374647140503,0.8727712631225586,0.6816043257713318,0.7842052578926086,0.4666782319545746,0.6507695913314819,0.9315526485443115,0.6223939657211304,0.7343815565109253,0.4793579578399658,1.0196505784988403,1.358778715133667,1.0222257375717163,0.8988997936248779,1.260941743850708,0.6291688680648804,1.5073012113571167,0.520845353603363,1.014876365661621,0.5785199403762817,0.4334288239479065,0.8346182107925415,0.5957542657852173,0.5413662791252136,0.8159700632095337,1.2021255493164062,0.7199151515960693,0.8803799152374268,1.1142537593841553,0.9833042621612549,1.1563875675201416,0.9827748537063599,1.115323543548584,0.5410999655723572,0.8385816812515259,0.6155178546905518,0.6388050317764282,0.9621797800064087,0.8587693572044373,1.1509199142456055,1.1943591833114624,0.650821328163147,0.8465543985366821,0.4639396667480469,1.1259429454803467,1.2404301166534424,0.9109413623809814,1.1853766441345215,0.5974100232124329,1.1370677947998047,0.6774207353591919,0.43348217010498047,0.39167749881744385,0.40002286434173584,0.8055515289306641,0.8278936743736267,0.4160170555114746,0.5798136591911316,0.20992937684059143,0.3106011152267456,0.9078171253204346,0.24766507744789124,0.31902533769607544,0.3151124119758606,0.2777553200721741,0.3360380530357361,1.321577548980713,1.0456225872039795,0.620975136756897,0.27458828687667847,0.1732589602470398,0.28119510412216187,0.6689298748970032,0.9969836473464966,0.22216691076755524,1.1509228944778442,0.22576653957366943,0.8078593103587628
222,222,0.6637871265411377,0.8294440507888794,0.9165318012237549,1.1580182313919067,1.0862486362457275,1.1684919595718384,1.2352659702301025,1.4736634492874146,1.6174463033676147,1.7407865524291992,1.3012986183166504,1.6097157001495361,1.1768782138824463,1.2368812561035156,1.1491707563400269,1.091665506362915,1.2419633865356445,1.5858845710754395,1.435361623764038,1.7168200016021729,1.3970727920532227,1.4205601215362549,1.6112802028656006,1.7473158836364746,1.7181637287139893,1.9156084060668945,1.8856897354125977,1.703385353088379,1.705277919769287,1.4982879161834717,1.3671854734420776,1.4528589248657227,1.5177124738693237,1.4704771041870117,1.7463016510009766,1.5996524095535278,1.4068888425827026,1.2543532848358154,1.4060454368591309,1.0217525959014893,1.4498798847198486,1.266322135925293,1.3325695991516113,1.1608467102050781,1.0915687084197998,0.8851191401481628,1.1378285884857178,1.2033452987670898,1.170769453048706,1.3814868927001953,1.1323579549789429,1.0799638032913208,1.130408763885498,1.2130153179168701,0.9107447862625122,1.105324625968933,0.9418622255325317,1.2507734298706055,1.3165547847747803,1.3022081851959229,1.2895119190216064,1.1945228576660156,1.8760740756988525,1.2899589538574219,1.430945873260498,1.37811279296875,1.018109917640686,1.1367793083190918,1.3995975255966187,1.3927301168441772,1.246851921081543,1.381718635559082,1.3719877004623413,1.4910342693328857,1.189388394355774,1.029970645904541,0.9838771224021912,0.6712331175804138,0.8788001537322998,0.693488597869873,1.2369029521942139,1.24527108669281,1.2298688888549805,1.276615858078003,1.2388627529144287,1.0793168544769287,0.8564708232879639,1.0574207305908203,0.867470383644104,1.0102813243865967,0.8496440052986145,0.7796856760978699,0.9239959716796875,0.8029729127883911,0.9540854692459106,0.8257176876068115,1.0143858194351196,1.0294301509857178,0.7671960592269897,1.265960693359375,1.2440039426088334
223,223,0.8255282640457153,0.9750696420669556,0.9660254120826721,1.24116051197052,0.8549935221672058,1.23288893699646,1.9768065214157104,0.9853782653808594,1.0112884044647217,1.2849078178405762,1.361151933670044,0.8703664541244507,0.8541669845581055,1.0443065166473389,0.6453369855880737,0.690247654914856,1.20382559299469,0.8696781396865845,0.9456311464309692,0.9212014675140381,0.9931082725524902,0.9975698590278625,1.3923484086990356,0.962498128414154,0.721306562423706,1.3985073566436768,1.5497848987579346,1.2811356782913208,1.059288740158081,0.6480014324188232,1.017190933227539,1.039011836051941,1.3251807689666748,1.1454484462738037,0.4361405372619629,1.4049077033996582,0.5657387971878052,1.1471363306045532,0.6604067087173462,0.9552114009857178,1.1859767436981201,1.7506898641586304,0.726643443107605,0.6093661785125732,0.8408432006835938,1.0369513034820557,0.49026477336883545,1.3735461235046387,0.8430671691894531,1.2126197814941406,1.6494579315185547,0.720474362373352,0.8315644264221191,0.7882387042045593,1.0753618478775024,1.2775769233703613,0.866714358329773,1.269598126411438,0.5011101365089417,1.5025323629379272,0.42313483357429504,0.8376590013504028,1.840888261795044,1.003828525543213,0.9562479257583618,0.6104962229728699,0.9968467354774475,0.91034996509552,0.9290862083435059,0.978395938873291,1.0413289070129395,1.2809382677078247,1.2133339643478394,1.1960036754608154,0.30331873893737793,0.41829073429107666,0.972919225692749,1.5914560556411743,0.7366753816604614,0.2992885112762451,0.5490014553070068,0.19353005290031433,0.2324468493461609,0.7362858057022095,0.7712509632110596,1.1125565767288208,0.4537852704524994,0.8741248846054077,1.3629072904586792,0.3215124309062958,0.98171067237854,0.29256054759025574,1.1281360387802124,0.9352309107780457,0.597541868686676,0.743604302406311,1.0344936847686768,0.9135485291481018,0.49834585189819336,0.7363082766532898,0.9502185007929802
224,224,0.637852668762207,0.6962419748306274,1.0320720672607422,0.8971478939056396,0.9135506749153137,1.2954862117767334,1.3933522701263428,1.8399641513824463,1.3369457721710205,1.3380894660949707,1.906788945198059,1.208831787109375,1.3738073110580444,1.4831860065460205,1.4051189422607422,1.6294721364974976,1.4142556190490723,1.6078166961669922,1.5506234169006348,1.5597286224365234,1.6581305265426636,1.3040120601654053,1.3109780550003052,1.9392472505569458,1.8020966053009033,1.460615634918213,1.3208098411560059,1.7203738689422607,1.5180474519729614,1.736734390258789,1.514548659324646,1.4170942306518555,1.2606885433197021,1.2268762588500977,1.228063702583313,1.258440613746643,1.2679316997528076,1.6975131034851074,1.2970290184020996,1.055178165435791,1.1444661617279053,1.017463207244873,1.009629487991333,1.0200474262237549,1.0339198112487793,1.150362253189087,0.9286125302314758,1.1606099605560303,1.576822280883789,1.1681164503097534,1.1548659801483154,1.507547378540039,1.113421082496643,1.2059838771820068,1.0332764387130737,1.239016056060791,1.3415621519088745,1.140430212020874,0.9717249274253845,0.9918339848518372,1.2668437957763672,1.2456443309783936,1.6086279153823853,1.0803651809692383,1.7038061618804932,1.056915044784546,1.196730375289917,1.2599244117736816,1.0561103820800781,0.6778907179832458,0.7732380032539368,1.005362868309021,0.8388162851333618,1.0195581912994385,1.2717368602752686,0.919382631778717,0.9911456108093262,1.2920881509780884,1.5038843154907227,0.88480544090271,0.9937150478363037,0.7633181810379028,1.1981241703033447,1.1221258640289307,1.1841073036193848,1.0040826797485352,0.9279152154922485,1.148066520690918,0.8894389867782593,1.0173914432525635,0.5368174910545349,0.9371998310089111,1.3130593299865723,0.7550461292266846,0.6127885580062866,0.7575146555900574,0.7791850566864014,1.0117568969726562,1.0004372596740723,0.8416757583618164,1.1987109702825547
225,225,0.44497472047805786,0.7002695798873901,0.6054550409317017,0.6908351182937622,1.3788477182388306,1.038605809211731,1.4557620286941528,1.5941580533981323,1.6779158115386963,1.5564939975738525,1.675077199935913,1.8057398796081543,1.7645745277404785,1.7631008625030518,1.7862226963043213,1.5375189781188965,1.6298962831497192,1.7208938598632812,1.72900390625,1.6262062788009644,1.2807424068450928,1.3517274856567383,1.3922357559204102,1.6389480829238892,1.7928760051727295,1.634730339050293,1.702124834060669,1.5676655769348145,1.5045485496520996,1.4628828763961792,1.531501293182373,1.704422950744629,1.6239957809448242,1.576853632926941,1.6254875659942627,1.2892990112304688,1.3879101276397705,1.6354248523712158,1.6119441986083984,1.489834189414978,1.2410614490509033,1.0111430883407593,1.3675498962402344,1.070520043373108,1.0564491748809814,1.2352080345153809,1.5454432964324951,1.297857403755188,1.3826086521148682,1.0752410888671875,1.0457850694656372,1.4999778270721436,1.1263258457183838,1.2886948585510254,1.3097096681594849,1.2903485298156738,1.453941822052002,1.4699242115020752,1.700620412826538,1.5197172164916992,1.0492632389068604,1.5194810628890991,1.1908917427062988,1.050795316696167,1.234444499015808,0.9430648684501648,1.5081783533096313,1.4513864517211914,1.7237727642059326,1.4647588729858398,1.2979635000228882,1.3204748630523682,1.529118299484253,1.5007561445236206,1.2800172567367554,1.1071951389312744,1.2212622165679932,1.3977776765823364,1.2478299140930176,1.3079733848571777,1.1786766052246094,1.414931297302246,1.259756088256836,1.1894760131835938,1.109826683998108,1.1739602088928223,1.1996660232543945,1.104315996170044,0.9825608730316162,1.3029608726501465,1.0615582466125488,1.2583979368209839,1.0465302467346191,0.9907424449920654,1.190024733543396,1.0009098052978516,0.9764763116836548,1.232077717781067,1.2639596462249756,1.2623769044876099,1.345204256772995
226,226,0.648233950138092,0.729743242263794,0.8693395853042603,1.2458899021148682,1.0413577556610107,1.2422754764556885,1.508728265762329,1.1403236389160156,1.2615036964416504,1.2527343034744263,1.2942520380020142,1.4496943950653076,1.4380998611450195,1.303734540939331,1.1587002277374268,0.9427720308303833,1.7871453762054443,1.7600822448730469,1.4722880125045776,1.346207857131958,1.52174711227417,1.4634850025177002,1.2485111951828003,1.259087085723877,1.2574400901794434,1.3165395259857178,1.4128589630126953,1.1921547651290894,1.620642900466919,1.485630989074707,1.880997896194458,1.519361972808838,1.7262086868286133,1.189535140991211,1.4137473106384277,1.6608803272247314,1.1579101085662842,1.5319480895996094,1.2157201766967773,1.5093097686767578,1.3892631530761719,1.2926074266433716,1.5908979177474976,1.2200487852096558,1.2619880437850952,1.3193037509918213,1.1864345073699951,1.1081628799438477,1.2715535163879395,1.6104199886322021,1.4692530632019043,1.3864774703979492,1.4129362106323242,1.1564631462097168,1.1290860176086426,1.3978856801986694,0.9799203276634216,1.5077977180480957,1.4712762832641602,1.7404230833053589,1.5354678630828857,1.3677833080291748,1.238560438156128,1.5267244577407837,1.2341735363006592,1.4120017290115356,1.3306636810302734,1.5289568901062012,1.7389190196990967,1.6049184799194336,1.5633032321929932,1.4231231212615967,1.3409943580627441,1.0782444477081299,0.8604395985603333,1.2917180061340332,1.0187950134277344,1.1020389795303345,1.4156185388565063,0.6909524202346802,0.9630123376846313,1.4434409141540527,1.3189468383789062,1.2547433376312256,1.4775511026382446,1.3742303848266602,1.0185880661010742,1.1032541990280151,1.1507923603057861,1.2261290550231934,1.1076539754867554,0.8957366943359375,0.9125524759292603,1.031057596206665,0.8882918357849121,0.8220305442810059,1.0255625247955322,1.143803358078003,1.0550425052642822,1.2991297245025635,1.2919396942853927
227,227,0.554844081401825,0.5368531942367554,0.6456987857818604,0.8485087156295776,1.1138262748718262,1.1837122440338135,1.2875033617019653,1.0562458038330078,1.496880292892456,1.3998842239379883,1.742152214050293,1.571467399597168,1.7619342803955078,1.8029628992080688,2.0481557846069336,1.9271924495697021,1.7807835340499878,1.5837279558181763,1.6901123523712158,1.6976866722106934,2.01570987701416,2.0136280059814453,1.9754719734191895,2.226167678833008,2.2432713508605957,2.1507060527801514,2.398362159729004,2.258634328842163,2.0949254035949707,2.3005425930023193,2.1223959922790527,2.018343925476074,1.8217443227767944,1.9092884063720703,2.0126359462738037,2.163957357406616,2.1240994930267334,1.8128015995025635,1.7536379098892212,1.5838632583618164,1.825179100036621,1.6725614070892334,1.6640098094940186,1.8131592273712158,1.368983507156372,1.7180699110031128,1.8734524250030518,1.7387536764144897,1.772550344467163,1.714392900466919,1.8089306354522705,1.49775230884552,1.7223784923553467,1.620558500289917,1.8548109531402588,1.8278729915618896,1.66237473487854,1.7493081092834473,1.7669823169708252,1.7015142440795898,1.64082670211792,1.548328161239624,1.7138431072235107,1.8408403396606445,1.911111831665039,1.6758019924163818,2.0171070098876953,1.7787587642669678,1.7974371910095215,1.951395869255066,1.930454969406128,1.8939684629440308,1.8126869201660156,1.6409012079238892,1.5895713567733765,1.5633506774902344,1.685072422027588,1.653670072555542,1.6992943286895752,1.7578420639038086,1.6827040910720825,1.4804182052612305,1.7844785451889038,1.5172922611236572,1.5647532939910889,1.4868532419204712,1.3973734378814697,1.4785716533660889,1.3519779443740845,1.5546858310699463,1.3553009033203125,1.4729762077331543,1.5415054559707642,1.4104986190795898,1.6405587196350098,1.2959864139556885,1.1938331127166748,1.4639289379119873,1.6774572134017944,1.400542974472046,1.6795787626504899
228,228,0.5795174837112427,0.6020463705062866,1.0679330825805664,0.916882336139679,0.9223171472549438,1.2297518253326416,0.8000885248184204,1.3050817251205444,1.5760031938552856,1.1595851182937622,1.3138924837112427,1.1849579811096191,1.358142614364624,1.6975173950195312,1.4211645126342773,1.8107719421386719,1.216623306274414,1.7277932167053223,1.1953461170196533,1.3659948110580444,1.492171287536621,1.4734556674957275,1.2165192365646362,1.2891823053359985,1.6327660083770752,1.2335329055786133,1.3513092994689941,1.2994887828826904,1.0422413349151611,1.037951946258545,1.2589149475097656,1.21587073802948,1.5665903091430664,1.1066088676452637,1.5467032194137573,1.4246478080749512,1.0286508798599243,1.1203868389129639,1.2301130294799805,1.3428971767425537,0.6667628288269043,1.0967726707458496,1.4280312061309814,0.9643017053604126,0.8437617421150208,1.1197905540466309,0.9922664165496826,1.3014593124389648,0.8768177032470703,0.8898967504501343,1.6324032545089722,1.409670352935791,1.1136226654052734,1.1621708869934082,1.44050133228302,0.8654400706291199,1.1838293075561523,1.0325202941894531,1.153458833694458,1.2246466875076294,1.3274872303009033,1.2170212268829346,1.2544918060302734,1.4105706214904785,1.1571156978607178,1.112604022026062,1.0724968910217285,1.0628907680511475,1.5382174253463745,1.1135692596435547,1.4223918914794922,1.310017466545105,1.1659883260726929,1.0835480690002441,1.4458308219909668,1.3646049499511719,1.0529491901397705,1.0755343437194824,0.8196653127670288,0.7188736200332642,1.0189176797866821,0.975734293460846,1.0276904106140137,1.1381525993347168,0.9957247972488403,1.2331900596618652,0.9477688074111938,1.0741246938705444,1.0131900310516357,0.9482053518295288,0.776064395904541,0.4375686049461365,0.5392759442329407,0.8322258591651917,1.0780882835388184,0.5584783554077148,0.9704843759536743,1.1505272388458252,0.9599043130874634,0.6151680946350098,1.1477589148283005
229,229,0.6963661909103394,0.9540113806724548,1.0755643844604492,1.2752737998962402,1.192394733428955,1.1015636920928955,1.1198747158050537,1.3252382278442383,1.282227873802185,1.1113704442977905,0.9516242742538452,1.1102263927459717,1.0562589168548584,1.0813000202178955,1.2846708297729492,1.0897701978683472,1.7748584747314453,1.17634916305542,0.756464421749115,1.7161953449249268,1.4454457759857178,1.1601788997650146,0.8876298069953918,1.0285943746566772,1.1693170070648193,1.6830575466156006,1.6571483612060547,0.7111920118331909,0.7382245063781738,1.6432698965072632,0.8630221486091614,0.994476854801178,0.8363227248191833,1.1283090114593506,1.3561345338821411,1.4112757444381714,0.9090992212295532,0.6257717609405518,0.6587196588516235,0.3963935375213623,0.8648337721824646,0.500725269317627,0.939953088760376,0.5431703925132751,1.2671401500701904,1.2007272243499756,0.5399417877197266,1.0045709609985352,1.0495821237564087,0.9549496173858643,0.7725056409835815,0.3962445557117462,1.1695247888565063,0.40813589096069336,0.582883358001709,1.0148152112960815,0.832084596157074,0.6553936004638672,0.9971580505371094,0.4437105357646942,0.9498007297515869,0.4864060580730438,1.1343767642974854,1.710857629776001,0.7861469984054565,0.7491207122802734,0.6082700490951538,0.8352928161621094,0.7382459044456482,1.2918741703033447,0.4894430637359619,0.6300362348556519,0.616989016532898,0.5756555795669556,0.6359207630157471,1.2250725030899048,1.2496002912521362,0.5171678066253662,0.4742361605167389,1.097792625427246,0.28412002325057983,0.6250656843185425,1.2081117630004883,0.7621741890907288,0.7166159749031067,0.4031749963760376,1.0132603645324707,0.9877098202705383,1.0224494934082031,1.4166275262832642,0.4032443165779114,1.021691083908081,0.45071229338645935,0.780972957611084,0.5274402499198914,0.4458988606929779,0.5278991460800171,1.1138150691986084,0.8470195531845093,0.8619177341461182,0.9279546445608139
230,230,0.760683536529541,0.7071236968040466,0.8193680047988892,1.005908489227295,0.9718679189682007,1.2798984050750732,1.4111579656600952,1.2709598541259766,1.2917778491973877,1.4028253555297852,1.1714351177215576,1.4682316780090332,0.884407639503479,1.1838579177856445,1.2434372901916504,1.1957461833953857,1.2764499187469482,1.4858810901641846,0.8913993835449219,1.2673566341400146,1.270825743675232,1.6576204299926758,1.4255354404449463,1.4452662467956543,1.6087663173675537,1.4120779037475586,1.4619526863098145,1.3837189674377441,1.1283485889434814,1.5769679546356201,1.7763447761535645,1.3052730560302734,1.5850328207015991,1.4560022354125977,1.100804090499878,1.2120916843414307,1.5287171602249146,1.0816562175750732,0.8746301531791687,1.3491032123565674,0.9392274022102356,1.2201263904571533,1.2377547025680542,1.1741304397583008,1.169500470161438,0.9247473478317261,1.3095121383666992,0.8808437585830688,1.0675771236419678,1.8465197086334229,1.1652255058288574,0.9573324918746948,1.203308343887329,1.1485729217529297,1.1407642364501953,1.3925774097442627,1.4351656436920166,1.327091932296753,0.8851851224899292,1.2072091102600098,0.9742336273193359,1.4106218814849854,1.3715221881866455,1.4505388736724854,1.113429307937622,1.1430927515029907,1.3620400428771973,1.2877508401870728,1.3518010377883911,1.1910169124603271,1.0763601064682007,1.3925538063049316,0.7695086598396301,0.7567213773727417,0.9934960603713989,0.9243135452270508,0.5785751342773438,0.9647992849349976,0.8694387674331665,1.026123285293579,0.9126286506652832,0.6318970918655396,0.7358167767524719,0.8408623337745667,0.8254802227020264,1.0800120830535889,0.8701174259185791,0.7896971106529236,0.6474374532699585,0.8777300119400024,0.773295521736145,0.8981242179870605,0.8965502977371216,0.8309218883514404,0.7636293172836304,0.5586744546890259,1.0457121133804321,0.745936393737793,1.2992050647735596,0.7754579782485962,1.1307000571489334
231,231,1.0513873100280762,0.9453909993171692,1.0282342433929443,1.8876725435256958,0.8760849237442017,1.043339490890503,1.2522038221359253,1.224745750427246,1.1318211555480957,1.2364188432693481,1.0311199426651,1.1679253578186035,1.4763197898864746,1.1625277996063232,1.2546186447143555,1.0359342098236084,1.6147279739379883,1.163487434387207,0.777553915977478,0.8517119884490967,0.9587951898574829,1.5985130071640015,0.8042675256729126,1.287210464477539,1.0388929843902588,1.1351721286773682,1.4572899341583252,1.3489311933517456,1.3580509424209595,0.9640852212905884,1.3286933898925781,1.138310432434082,1.1116567850112915,1.6352190971374512,1.35609769821167,1.2375991344451904,1.3908841609954834,1.4377033710479736,1.217344045639038,0.7872430086135864,0.8911978006362915,1.8692920207977295,1.0667617321014404,1.330737590789795,1.0984251499176025,1.4467127323150635,1.0542423725128174,0.9312639236450195,0.8772794604301453,1.268474817276001,1.1801717281341553,0.9494043588638306,1.2011425495147705,1.1376914978027344,1.1312191486358643,0.8803819417953491,1.501678705215454,1.3820033073425293,1.119875192642212,0.9244191646575928,0.5466096997261047,0.8478471636772156,0.6684530973434448,1.5454301834106445,1.1077330112457275,0.8637496829032898,1.6454925537109375,1.1235568523406982,1.030519723892212,1.0202659368515015,0.9290285706520081,1.8313758373260498,1.0425785779953003,0.9872521162033081,0.9333889484405518,0.8537614345550537,0.8600026965141296,1.1274460554122925,0.56973797082901,0.7297680974006653,0.8409077525138855,0.5901259183883667,0.4257553815841675,1.1691043376922607,0.888032853603363,0.5362356901168823,0.5240968465805054,0.7859838008880615,0.9258937835693359,0.590934693813324,1.0349798202514648,1.4949419498443604,0.23953720927238464,1.444720983505249,0.5970147252082825,0.4380027651786804,0.5916298627853394,0.8150491714477539,0.8543764352798462,1.0446115732192993,1.0714349481463432
232,232,0.859063446521759,0.8921495676040649,1.1783910989761353,1.2395215034484863,1.1083598136901855,1.0088529586791992,1.5440051555633545,1.2932506799697876,1.0531713962554932,1.1920561790466309,1.3775664567947388,0.9787373542785645,1.5036423206329346,1.3624093532562256,0.8571523427963257,1.228729486465454,0.7038666605949402,1.4159492254257202,1.4723949432373047,0.721280574798584,0.8156182765960693,0.7908284664154053,1.4198788404464722,0.7864131331443787,0.6968921422958374,1.5254623889923096,1.0192065238952637,0.720234751701355,1.4718048572540283,0.932835578918457,0.5834345817565918,1.13971745967865,0.8309949636459351,0.9456503391265869,0.8872071504592896,0.961122989654541,1.3386902809143066,1.0184231996536255,0.9597219824790955,1.2679903507232666,1.0632855892181396,1.0983777046203613,1.1692652702331543,1.0634030103683472,1.514660120010376,1.3956528902053833,0.4636923670768738,1.3265833854675293,0.5866499543190002,0.9812026619911194,1.040067434310913,1.384871006011963,0.5437345504760742,0.735731303691864,1.8260126113891602,1.0082389116287231,0.5685361623764038,0.7962903380393982,0.8130477666854858,0.8777498602867126,1.1658504009246826,0.6073843240737915,1.243739128112793,1.441637396812439,0.9427828788757324,0.7527323961257935,1.1916873455047607,0.9363548755645752,0.3423139154911041,1.2591222524642944,0.7281813621520996,0.8130851984024048,0.6966090202331543,0.4209273159503937,0.9635622501373291,0.498801589012146,1.2706904411315918,0.4816465377807617,0.8582963943481445,1.0222444534301758,1.2612805366516113,0.8409682512283325,1.0107645988464355,0.6603357791900635,0.8376789689064026,0.9179517030715942,1.0046157836914062,0.21729345619678497,0.5944823622703552,1.2409610748291016,1.080980658531189,0.5428329110145569,0.5648258924484253,1.2170782089233398,0.7373808026313782,0.4940599799156189,0.3995545208454132,0.7537429928779602,0.7467702031135559,0.18971621990203857,0.9631065605580806
233,233,0.39443016052246094,0.3747566342353821,0.6340804100036621,0.7000625133514404,1.0567538738250732,1.2239850759506226,1.1124451160430908,1.2417500019073486,1.5257816314697266,1.463818073272705,1.910917043685913,1.3946025371551514,1.4614136219024658,1.4960291385650635,1.4503564834594727,1.4062700271606445,1.748626708984375,1.9143757820129395,1.8535773754119873,1.5675586462020874,1.9430108070373535,1.7883434295654297,2.1282193660736084,1.7792710065841675,2.0313050746917725,2.1570868492126465,2.3316400051116943,2.3029370307922363,2.0350914001464844,2.084624767303467,2.0568935871124268,1.9526019096374512,1.9540073871612549,2.197221279144287,2.2043087482452393,1.8651278018951416,1.7524833679199219,1.7679824829101562,1.8838975429534912,1.7430720329284668,1.5137382745742798,1.6603965759277344,1.794928789138794,1.8697690963745117,1.8816039562225342,1.6146221160888672,1.5485408306121826,1.4875340461730957,1.8685784339904785,1.6893483400344849,1.2067642211914062,1.6904518604278564,1.7426642179489136,1.7370307445526123,1.5720100402832031,1.72866690158844,1.6254907846450806,1.8145761489868164,1.9015998840332031,1.6855536699295044,1.781031847000122,1.703475832939148,1.9455443620681763,1.9826514720916748,2.2481765747070312,1.9481226205825806,1.627133846282959,1.8219215869903564,1.633880853652954,1.8302252292633057,1.6726298332214355,1.6283295154571533,1.5461039543151855,1.6556448936462402,1.4420487880706787,1.4686732292175293,1.2455462217330933,1.3514163494110107,1.5384018421173096,1.4608895778656006,1.535736322402954,1.3279348611831665,1.395477056503296,1.315499186515808,1.455357313156128,1.3290905952453613,1.325215458869934,1.3353493213653564,1.4136053323745728,1.5137627124786377,1.5234885215759277,1.3144755363464355,1.1860506534576416,1.173614263534546,1.4604814052581787,1.3696609735488892,1.3300265073776245,1.4421871900558472,1.2807211875915527,1.1754447221755981,1.602596132159233
